Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),classify 
GMC,Sierra,PICKUP TRUCK - STANDARD,5.3,8,A8,X,14,10.1,12.2,23,288,2
GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,2.7,4,A8,X,12.5,10.8,11.7,24,275,2
GMC,Sierra WT 4WD,PICKUP TRUCK - STANDARD,2.7,4,A8,X,12.7,11,12,24,280,2
GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,3,6,A10,D,10.5,9.1,9.9,29,265,2
GMC,Sierra 4WD AT4,PICKUP TRUCK - STANDARD,3,6,A10,D,10.5,9.1,9.9,29,265,2
GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,4.3,6,A6,X,15.7,12,14.1,20,331,3
GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.9,11.8,14.1,20,331,3
GMC,Sierra 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.4,12.6,14.7,19,344,3
GMC,Sierra 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,21.8,16.8,19.5,14,325,3
GMC,Sierra 4WD AT4,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.7,13.1,15.1,19,354,3
GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,14.7,10.8,13,22,304,3
GMC,Sierra 4WD AT4,PICKUP TRUCK - STANDARD,5.3,8,A8,X,15.1,11.4,13.4,21,314,3
GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,5.3,8,A10,X,14.3,10.6,12.7,22,298,2
GMC,Sierra 4WD AT4,PICKUP TRUCK - STANDARD,5.3,8,A10,X,14.7,11.2,13.1,22,307,3
GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,6.2,8,A10,Z,15.5,11.9,13.9,20,326,3
GMC,Sierra 4WD AT4,PICKUP TRUCK - STANDARD,6.2,8,A10,Z,15.7,12.4,14.2,20,332,3
GMC,Terrain,SUV - SMALL,1.5,4,A9,X,9.2,7.8,8.6,33,202,2
GMC,Terrain AWD,SUV - SMALL,1.5,4,A9,X,9.5,8.3,9,31,210,2
GMC,Terrain AWD,SUV - SMALL,2,4,A9,Z,11.2,9,10.2,28,239,2
GMC,Yukon,SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314,3
GMC,Yukon FFV,SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314,3
GMC,Yukon FFV,SUV - STANDARD,5.3,8,A6,E,21.2,13.9,17.9,16,298,2
GMC,Yukon 4WD,SUV - STANDARD,5.3,8,A6,X,16,11.2,13.8,20,325,3
GMC,Yukon 4WD FFV,SUV - STANDARD,5.3,8,A6,X,16,11.2,13.8,20,325,3
GMC,Yukon 4WD FFV,SUV - STANDARD,5.3,8,A6,E,21.7,14.3,18.4,15,305,3
GMC,Yukon 4WD,SUV - STANDARD,6.2,8,A10,Z,16.5,10.9,13.9,20,327,3
GMC,Yukon XL,SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314,3
GMC,Yukon XL FFV,SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314,3
GMC,Yukon XL FFV,SUV - STANDARD,5.3,8,A6,E,21.2,13.9,17.9,16,298,2
GMC,Yukon XL 4WD,SUV - STANDARD,5.3,8,A6,X,16.8,11.3,14.4,20,337,3
GMC,Yukon XL 4WD FFV,SUV - STANDARD,5.3,8,A6,X,16.8,11.3,14.4,20,337,3
GMC,Yukon XL 4WD FFV,SUV - STANDARD,5.3,8,A6,E,22.2,15.3,19.1,15,319,3
GMC,Yukon XL 4WD,SUV - STANDARD,6.2,8,A10,Z,17.2,11.4,14.6,19,343,3
HONDA,Accord,FULL-SIZE,1.5,4,AV,X,7.9,6.3,7.2,39,170,1
HONDA,Accord,FULL-SIZE,1.5,4,AV7,X,8.2,6.8,7.6,37,177,1
HONDA,Accord,FULL-SIZE,1.5,4,M6,X,8.9,6.7,7.9,36,185,1
HONDA,Accord,FULL-SIZE,2,4,M6,X,10.7,7.3,9.2,31,214,2
HONDA,Accord Sport/Touring,MID-SIZE,2,4,AS10,X,10.4,7.4,9.1,31,211,2
HONDA,Accord Hybrid,FULL-SIZE,2,4,AV,X,5,5,5,56,117,1
HONDA,Civic Coupe,COMPACT,1.5,4,AV7,X,7.8,6.4,7.2,39,167,1
HONDA,Civic Coupe,COMPACT,2,4,AV,X,7.8,6.1,7.1,40,164,1
HONDA,Civic Coupe,COMPACT,2,4,AV7,X,8.3,6.6,7.5,38,176,1
HONDA,Civic Coupe,COMPACT,2,4,M6,X,9.3,6.7,8.1,35,189,1
HONDA,Civic Coupe Si,COMPACT,1.5,4,M6,Z,8.9,6.4,7.8,36,183,1
HONDA,Civic Hatchback,FULL-SIZE,1.5,4,AV,X,7.7,6,6.9,41,162,1
HONDA,Civic Hatchback,FULL-SIZE,1.5,4,M6,X,8,6.2,7.2,39,167,1
HONDA,Civic Hatchback Sport,FULL-SIZE,1.5,4,AV7,Z,8,6.6,7.4,38,172,1
HONDA,Civic Hatchback Sport,FULL-SIZE,1.5,4,M6,Z,8,6.2,7.2,39,167,1
HONDA,Civic Sedan,MID-SIZE,1.5,4,AV7,X,7.8,6.2,7.1,40,165,1
HONDA,Civic Sedan,MID-SIZE,2,4,AV,X,7.9,6.1,7.1,40,167,1
HONDA,Civic Sedan,MID-SIZE,2,4,AV7,X,8.2,6.5,7.4,38,172,1
HONDA,Civic Sedan,MID-SIZE,2,4,M6,X,9.3,6.5,8,35,186,1
HONDA,Civic Sedan Si,MID-SIZE,1.5,4,M6,Z,8.9,6.4,7.8,36,183,1
HONDA,Civic Type R,FULL-SIZE,2,4,M6,Z,10.5,8.4,9.6,29,223,2
HONDA,CR-V,SUV - SMALL,1.5,4,AV,X,8.3,7,7.7,37,180,1
HONDA,CR-V AWD,SUV - SMALL,1.5,4,AV,X,8.7,7.4,8.1,35,189,1
HONDA,Fit,STATION WAGON - SMALL,1.5,4,AV,X,7,5.9,6.5,43,151,1
HONDA,Fit,STATION WAGON - SMALL,1.5,4,AV7,X,7.6,6.5,7,40,166,1
HONDA,Fit,STATION WAGON - SMALL,1.5,4,M6,X,8.1,6.6,7.4,38,174,1
HONDA,HR-V,STATION WAGON - SMALL,1.8,4,AV,X,8.4,7,7.8,36,181,1
HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV,X,8.8,7.5,8.2,34,193,1
HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV7,X,9.1,7.7,8.5,33,200,2
HONDA,Insight EX/Touring,MID-SIZE,1.5,4,AV,X,4.6,5.3,4.9,58,115,1
HONDA,Odyssey,MINIVAN,3.5,6,AS10,X,12.2,8.5,10.6,27,248,2
HONDA,Passport AWD,SUV - SMALL,3.5,6,AS9,X,12.5,9.8,11.3,25,265,2
HONDA,Pilot AWD,SUV - SMALL,3.5,6,A6,X,13,9.3,11.3,25,266,2
HONDA,Pilot AWD,SUV - SMALL,3.5,6,AS9,X,12.4,9.3,11,26,257,2
HONDA,Ridgeline AWD,PICKUP TRUCK - STANDARD,3.5,6,AS9,X,12.6,10,11.4,25,269,2
HYUNDAI,Accent,COMPACT,1.6,4,AV,X,7.3,6,6.7,42,160,1
HYUNDAI,Accent,COMPACT,1.6,4,M6,X,7.8,6.1,7,40,168,1
HYUNDAI,Elantra,MID-SIZE,1.6,4,AM7,X,8.9,7,8.1,35,192,1
HYUNDAI,Elantra,MID-SIZE,1.6,4,M6,X,10.1,7.6,9,31,214,2
HYUNDAI,Elantra,MID-SIZE,2,4,AV,X,7.8,5.6,6.8,42,161,1
HYUNDAI,Elantra,MID-SIZE,2,4,M6,X,9.1,6.3,7.9,36,187,1
HYUNDAI,Elantra GT,FULL-SIZE,1.6,4,AM7,X,9.7,7.4,8.6,33,205,2
HYUNDAI,Elantra GT,FULL-SIZE,1.6,4,M6,X,10.3,7.9,9.2,31,218,2
HYUNDAI,Elantra GT,FULL-SIZE,2,4,AS6,X,9.4,7.1,8.4,34,199,1
HYUNDAI,Elantra GT,FULL-SIZE,2,4,M6,X,9.8,7.4,8.7,32,207,2
HYUNDAI,IONIQ,FULL-SIZE,1.6,4,AM6,X,4.2,4.2,4.2,67,99,0
HYUNDAI,IONIQ Blue,FULL-SIZE,1.6,4,AM6,X,4.2,4,4.1,69,96,0
HYUNDAI,Kona,SUV - SMALL,2,4,AS6,X,8.6,7,7.9,36,187,1
HYUNDAI,Kona AWD,SUV - SMALL,1.6,4,AM7,X,9,8,8.6,33,201,2
HYUNDAI,Kona AWD,SUV - SMALL,2,4,AS6,X,9.2,7.8,8.6,33,202,2
HYUNDAI,Palisade,SUV - STANDARD,3.8,6,AS8,X,11.9,8.8,10.5,27,250,2
HYUNDAI,Palisade AWD,SUV - STANDARD,3.8,6,AS8,X,12.3,9.6,11.1,25,265,2
HYUNDAI,Santa Fe,SUV - SMALL,2.4,4,AS8,X,10.8,8,9.6,29,225,2
HYUNDAI,Santa Fe AWD,SUV - SMALL,2,4,AS8,X,12,9.2,10.7,26,255,2
HYUNDAI,Santa Fe AWD,SUV - SMALL,2.4,4,AS8,X,11.3,8.8,10.1,28,238,2
HYUNDAI,Sonata,FULL-SIZE,1.6,4,AS8,X,8.6,6.6,7.7,37,181,1
HYUNDAI,Sonata,FULL-SIZE,2.5,4,AS8,X,8.8,6.4,7.7,37,182,1
HYUNDAI,Sonata Hybrid,FULL-SIZE,2,4,AM6,X,5.3,4.6,5,56,117,1
HYUNDAI,Tucson,SUV - SMALL,2,4,AS6,X,10,7.9,9.1,31,216,2
HYUNDAI,Tucson AWD,SUV - SMALL,2,4,AS6,X,10.8,9.2,10.1,28,239,2
HYUNDAI,Tucson AWD,SUV - SMALL,2.4,4,AS6,X,11,9.1,10.1,28,241,2
HYUNDAI,Veloster Turbo,COMPACT,1.6,4,AM7,X,8.5,6.9,7.8,36,184,1
HYUNDAI,Veloster Turbo,COMPACT,1.6,4,M6,X,9.4,7,8.3,34,196,1
HYUNDAI,Veloster,COMPACT,2,4,AS6,X,9.1,7.1,8.2,34,193,1
HYUNDAI,Veloster N,COMPACT,2,4,M6,X,10.6,8.3,9.5,30,226,2
HYUNDAI,Venue,MID-SIZE,1.6,4,AV,X,8,7,7.5,38,178,1
HYUNDAI,Venue,MID-SIZE,1.6,4,M6,X,8.6,6.8,7.8,36,184,1
INFINITI,Q50 AWD,MID-SIZE,3,6,AS7,Z,12.5,8.7,10.8,26,254,2
INFINITI,Q50 AWD Red Sport,MID-SIZE,3,6,AS7,Z,12.5,9.3,11.1,25,261,2
INFINITI,Q60 AWD,SUBCOMPACT,3,6,AS7,Z,12.3,8.7,10.7,26,251,2
INFINITI,Q60 AWD Red Sport,SUBCOMPACT,3,6,AS7,Z,12.5,9.2,11,26,259,2
INFINITI,QX50 AWD,SUV - SMALL,2,4,AV8,Z,10.8,8.3,9.7,29,228,2
INFINITI,QX60 AWD,SUV - SMALL,3.5,6,AV7,Z,12.5,9,10.9,26,257,2
INFINITI,QX80 4WD,SUV - STANDARD,5.6,8,AS7,Z,17.8,12.3,15.3,18,360,3
JAGUAR,E-PACE P250,SUV - SMALL,2,4,AS9,Z,11,8.4,9.8,29,231,2
JAGUAR,E-PACE P300,SUV - SMALL,2,4,AS9,Z,11.2,8.6,10.1,28,236,2
JAGUAR,F-PACE 25t,SUV - SMALL,2,4,AS8,Z,10.7,8.8,9.9,29,227,2
JAGUAR,F-PACE 30t,SUV - SMALL,2,4,AS8,Z,10.9,8.7,9.9,29,232,2
JAGUAR,F-PACE S,SUV - SMALL,3,6,AS8,Z,13.3,10,11.8,24,277,2
JAGUAR,F-PACE SVR,SUV - SMALL,5,8,AS8,Z,14.5,11,12.9,22,303,3
JAGUAR,F-TYPE P300 Convertible,TWO-SEATER,2,4,AS8,Z,10.2,7.8,9.2,31,215,2
JAGUAR,F-TYPE Convertible,TWO-SEATER,3,6,AS8,Z,11.9,8.5,10.4,27,242,2
JAGUAR,F-TYPE Convertible R-Dynamic,TWO-SEATER,3,6,AS8,Z,12.4,8.8,10.8,26,253,2
JAGUAR,F-TYPE Convertible R-Dynamic AWD,TWO-SEATER,3,6,AS8,Z,13,9.2,11.3,25,265,2
JAGUAR,F-TYPE R AWD Convertible,TWO-SEATER,5,8,AS8,Z,15.2,9.8,12.7,22,299,2
JAGUAR,F-TYPE SVR AWD Convertible,TWO-SEATER,5,8,AS8,Z,15.2,9.8,12.7,22,299,2
JAGUAR,F-TYPE P300 Coupe,TWO-SEATER,2,4,AS8,Z,10.2,7.8,9.2,31,215,2
JAGUAR,F-TYPE Coupe,TWO-SEATER,3,6,AS8,Z,11.9,8.5,10.4,27,242,2
JAGUAR,F-TYPE Coupe R-Dynamic,TWO-SEATER,3,6,AS8,Z,12.4,8.8,10.8,26,253,2
JAGUAR,F-TYPE Coupe R-Dynamic AWD,TWO-SEATER,3,6,AS8,Z,13,9.2,11.3,25,265,2
JAGUAR,F-TYPE R AWD Coupe,TWO-SEATER,5,8,AS8,Z,15.2,9.8,12.7,22,299,2
JAGUAR,F-TYPE SVR AWD Coupe,TWO-SEATER,5,8,AS8,Z,15.2,9.8,12.7,22,299,2
JAGUAR,XE P250 AWD,COMPACT,2,4,AS8,Z,9.8,6.9,8.5,33,200,2
JAGUAR,XE P300 AWD,COMPACT,2,4,AS8,Z,10.7,7.7,9.4,30,220,2
JAGUAR,XF 25t AWD,MID-SIZE,2,4,AS8,Z,10.1,7.2,8.8,32,207,2
JAGUAR,XF 30t AWD,MID-SIZE,2,4,AS8,Z,10.6,7.6,9.2,31,217,2
JAGUAR,XF S AWD,MID-SIZE,3,6,AS8,Z,12,8.4,10.4,27,243,2
JEEP,Cherokee,SUV - SMALL,2,4,A9,X,10.4,7.6,9.1,31,214,2
JEEP,Cherokee,SUV - SMALL,2.4,4,A9,X,10.8,7.6,9.3,30,219,2
JEEP,Cherokee,SUV - SMALL,3.2,6,A9,X,11.9,8.2,10.2,28,240,2
JEEP,Cherokee 4X4 Active Drive I,SUV - SMALL,2,4,A9,X,11.2,8,9.8,29,229,2
JEEP,Cherokee 4X4 Active Drive I,SUV - SMALL,2.4,4,A9,X,11.2,8,9.8,29,230,2
JEEP,Cherokee 4X4 Active Drive I,SUV - SMALL,3.2,6,A9,X,12.2,8.6,10.6,27,249,2
JEEP,Cherokee 4X4 Active Drive II,SUV - SMALL,2,4,A9,X,11.5,8.6,10.2,28,240,2
JEEP,Cherokee 4X4 Active Drive II,SUV - SMALL,3.2,6,A9,X,12.8,9,11.1,25,259,2
JEEP,Cherokee 4X4 Active Drive Lock,SUV - SMALL,2,4,A9,X,11.8,9.2,10.6,27,249,2
JEEP,Cherokee 4X4 Active Drive Lock,SUV - SMALL,3.2,6,A9,X,12.9,9.9,11.6,24,269,2
JEEP,Compass,SUV - SMALL,2.4,4,A6,X,10.6,7.6,9.3,30,218,2
JEEP,Compass,SUV - SMALL,2.4,4,M6,X,10.4,7.3,9,31,211,2
JEEP,Compass 4X4,SUV - SMALL,2.4,4,A9,X,10.8,7.8,9.5,30,222,2
JEEP,Compass 4X4,SUV - SMALL,2.4,4,M6,X,10.8,7.6,9.4,30,221,2
JEEP,Gladiator 4X4,PICKUP TRUCK - STANDARD,3.6,6,A8,X,13.7,10.7,12.3,23,290,2
JEEP,Gladiator 4X4,PICKUP TRUCK - STANDARD,3.6,6,M6,X,14.3,10.4,12.6,22,296,2
JEEP,Grand Cherokee 4X4,SUV - STANDARD,3.6,6,A8,X,12.7,9.6,11.3,25,265,2
JEEP,Grand Cherokee 4X4,SUV - STANDARD,5.7,8,A8,X,16.7,10.9,14.1,20,331,3
JEEP,Grand Cherokee 4X4 Trackhawk,SUV - STANDARD,6.2,8,A8,Z,20.9,13.8,17.7,16,413,3
JEEP,Grand Cherokee 4X4 SRT,SUV - STANDARD,6.4,8,A8,Z,18.3,12.6,15.7,18,368,3
JEEP,Renegade,SUV - SMALL,1.3,4,A9,X,9.8,7.4,8.7,32,204,2
JEEP,Renegade,SUV - SMALL,2.4,4,A9,X,10.8,7.8,9.5,30,222,2
JEEP,Renegade 4X4,SUV - SMALL,1.3,4,A9,X,10.1,8.1,9.2,31,216,2
JEEP,Renegade 4X4 Trailhawk,SUV - SMALL,1.3,4,A9,X,10.8,8.7,9.9,29,230,2
JEEP,Renegade 4X4,SUV - SMALL,2.4,4,A9,X,11.2,8.2,9.8,29,230,2
JEEP,Wrangler 4X4,SUV - SMALL,2,4,A8,X,10.7,9.8,10.3,27,241,2
JEEP,Wrangler 4X4,SUV - SMALL,3.6,6,A8,X,12.8,10.4,11.8,24,274,2
JEEP,Wrangler 4X4 eTorque,SUV - SMALL,3.6,6,A8,X,12,9.8,11,26,259,2
JEEP,Wrangler 4X4,SUV - SMALL,3.6,6,M6,X,13.7,9.6,11.8,24,277,2
JEEP,Wrangler Unlimited 4X4,SUV - SMALL,2,4,A8,X,11.5,10.9,11.2,25,263,2
JEEP,Wrangler Unlimited 4X4 eTorque,SUV - SMALL,2,4,A8,X,11.3,10.5,10.9,26,257,2
JEEP,Wrangler Unlimited 4X4 EcoDiesel,SUV - SMALL,3,6,A8,D,10.6,8.1,9.5,30,255,2
JEEP,Wrangler Unlimited 4X4,SUV - SMALL,3.6,6,A8,X,12.9,10.7,11.9,24,280,2
JEEP,Wrangler Unlimited 4X4 eTorque,SUV - SMALL,3.6,6,A8,X,12.6,10.7,11.8,24,276,2
JEEP,Wrangler Unlimited 4X4,SUV - SMALL,3.6,6,M6,X,13.8,10.1,12.2,23,285,2
KIA,Forte,MID-SIZE,1.6,4,AM7,X,8.7,6.6,7.8,36,184,1
KIA,Forte,MID-SIZE,2,4,AV,X,7.9,5.9,7,40,165,1
KIA,Forte,MID-SIZE,2,4,M6,X,8.6,6.4,7.6,37,180,1
KIA,Forte 5,FULL-SIZE,1.6,4,AM7,X,8.9,6.9,8,35,190,1
KIA,Forte 5,FULL-SIZE,2,4,AV,X,8,6,7.1,40,169,1
KIA,Niro,STATION WAGON - SMALL,1.6,4,AM6,X,4.6,5.1,4.8,59,114,1
KIA,Niro FE,STATION WAGON - SMALL,1.6,4,AM6,X,4.5,4.8,4.7,60,110,1
KIA,Niro Touring,STATION WAGON - SMALL,1.6,4,AM6,X,5.1,5.8,5.4,52,129,1
KIA,Optima,FULL-SIZE,2.4,4,AS6,X,9.5,7.1,8.4,34,199,1
KIA,Optima Hybrid,MID-SIZE,2,4,AM6,X,5.9,5.2,5.6,50,132,1
KIA,Rio,COMPACT,1.6,4,AV,X,7.2,5.9,6.6,43,151,1
KIA,Rio,COMPACT,1.6,4,M6,X,7.8,6,7,40,167,1
KIA,Sedona,MINIVAN,3.3,6,AS8,X,12.7,9.9,11.5,25,271,2
KIA,Sorento AWD,SUV - SMALL,2.4,4,AS6,X,11.2,9,10.2,28,242,2
KIA,Sorento AWD,SUV - SMALL,3.3,6,AS8,X,12.3,9.5,11.1,25,261,2
KIA,Soul,STATION WAGON - SMALL,2,4,AV,X,8.6,7.1,7.9,36,188,1
KIA,Soul,STATION WAGON - SMALL,2,4,M6,X,9.6,7.6,8.7,32,206,2
KIA,Sportage,SUV - SMALL,2.4,4,AS6,X,10.1,7.6,9,31,214,2
KIA,Sportage AWD,SUV - SMALL,2,4,AS6,X,12.1,9.6,11,26,261,2
KIA,Sportage AWD,SUV - SMALL,2.4,4,AS6,X,10.8,9.1,10,28,239,2
KIA,Stinger AWD,MID-SIZE,3.3,6,AS8,Z,13.6,9.6,11.8,24,279,2
KIA,Telluride AWD,SUV - SMALL,3.8,6,AS8,X,12.5,9.6,11.2,25,264,2
LAMBORGHINI,Aventador Coupe,TWO-SEATER,6.5,12,AM7,Z,26.2,15.5,21.4,13,485,3
LAMBORGHINI,Aventador Roadster,TWO-SEATER,6.5,12,AM7,Z,26.6,15.8,21.7,13,493,3
LAMBORGHINI,Huracan Coupe,TWO-SEATER,5.2,10,AM7,Z,18,12.9,15.7,18,370,3
LAMBORGHINI,Huracan Coupe AWD,TWO-SEATER,5.2,10,AM7,Z,18,12.9,15.7,18,370,3
LAMBORGHINI,Huracan Spyder,TWO-SEATER,5.2,10,AM7,Z,18,12.9,15.7,18,370,3
LAMBORGHINI,Huracan Spyder AWD,TWO-SEATER,5.2,10,AM7,Z,18,12.9,15.7,18,370,3
LAMBORGHINI,Urus,SUV - STANDARD,4,8,AS8,Z,19.2,14.1,16.9,17,384,3
LAND ROVER,Discovery,SUV - STANDARD,3,6,AS8,Z,14.8,11.4,13.3,21,311,3
LAND ROVER,Discovery TD6 Diesel,SUV - STANDARD,3,6,AS8,D,11.3,9.2,10.4,27,279,2
LAND ROVER,Discovery Sport P250,SUV - SMALL,2,4,AS9,Z,12.6,9.7,11.3,25,266,2
LAND ROVER,Discovery Sport P290,SUV - SMALL,2,4,AS9,Z,12.3,9.8,11.1,25,262,2
LAND ROVER,Range Rover 3.0,SUV - STANDARD,3,6,AS8,Z,12.2,9.4,11,26,258,2
LAND ROVER,Range Rover TD6 Diesel,SUV - STANDARD,3,6,AS8,D,10.7,8.3,9.6,29,256,2
LAND ROVER,Range Rover 5.0 Supercharged,SUV - STANDARD,5,8,AS8,Z,14.4,11.2,12.9,22,305,3
LAND ROVER,Range Rover 5.0 Supercharged LWB,SUV - STANDARD,5,8,AS8,Z,14.4,11.3,13,22,305,3
LAND ROVER,Range Rover SVAutobiography Dynamic,SUV - STANDARD,5,8,AS8,Z,17.1,12.6,15.1,19,354,3
LAND ROVER,Range Rover SVAutobiography LWB,SUV - STANDARD,5,8,AS8,Z,17.9,12.7,15.5,18,365,3
LAND ROVER,Range Rover Sport 3.0,SUV - STANDARD,3,6,AS8,Z,12.6,9.6,11.3,25,264,2
LAND ROVER,Range Rover Sport TD6 Diesel,SUV - STANDARD,3,6,AS8,D,10.7,8.3,9.6,29,256,2
LAND ROVER,Range Rover Sport Supercharged,SUV - STANDARD,5,8,AS8,Z,14.1,10.7,12.6,22,294,2
LAND ROVER,Range Rover Sport SVR,SUV - STANDARD,5,8,AS8,Z,16.2,12,14.3,20,336,3
LAND ROVER,Range Rover Evoque P250,SUV - SMALL,2,4,AS9,Z,11.8,8.7,10.4,27,245,2
LAND ROVER,Range Rover Evoque P300,SUV - SMALL,2,4,AS9,Z,11.4,8.9,10.3,27,242,2
LAND ROVER,Range Rover Velar P250,SUV - SMALL,2,4,AS8,Z,11.2,8.9,10.2,28,238,2
LAND ROVER,Range Rover Velar P300,SUV - SMALL,2,4,AS8,Z,11.7,9.2,10.6,27,248,2
LAND ROVER,Range Rover Velar P340,SUV - SMALL,3,6,AS8,Z,13,10,11.6,24,273,2
LAND ROVER,Range Rover Velar P380,SUV - SMALL,3,6,AS8,Z,13,10,11.6,24,273,2
LAND ROVER,Range Rover Velar SVAutobiography Dynamic,SUV - SMALL,5,8,AS8,Z,15.2,11.5,13.5,21,318,3
LEXUS,ES 300h,MID-SIZE,2.5,4,AS6,X,5.5,5.2,5.3,53,124,1
LEXUS,ES 350,MID-SIZE,3.5,6,AS8,X,10.7,7.2,9.1,31,213,2
LEXUS,ES 350 F SPORT,MID-SIZE,3.5,6,AS8,X,10.9,7.5,9.4,30,219,2
LEXUS,GS 350 AWD,MID-SIZE,3.5,6,AS6,Z,12.3,9.1,10.9,26,254,2
LEXUS,GS F,COMPACT,5,8,AS8,Z,14.9,9.7,12.5,23,293,2
LEXUS,GX 460,SUV - STANDARD,4.6,8,AS6,Z,16.2,12.3,14.5,19,337,3
LEXUS,IS 300,COMPACT,2,4,AS8,Z,11,7.6,9.5,30,220,2
LEXUS,IS 300 AWD,COMPACT,3.5,6,AS6,Z,12.3,9.1,10.9,26,254,2
LEXUS,IS 350 AWD,COMPACT,3.5,6,AS6,Z,12.3,9.1,10.9,26,254,2
LEXUS,LC 500,SUBCOMPACT,5,8,AS10,Z,15.1,9.5,12.6,22,294,2
LEXUS,LC 500h,SUBCOMPACT,3.5,6,AV10,Z,9,7.1,8.1,35,189,1
LEXUS,LS 500 AWD,MID-SIZE,3.4,6,AS10,Z,13.2,8.7,11.1,25,262,2
LEXUS,LS 500h AWD,MID-SIZE,3.5,6,AV10,Z,10.3,7.7,9.1,31,214,2
LEXUS,LX 570,SUV - STANDARD,5.7,8,AS8,Z,19.2,14.3,16.9,17,395,3
LEXUS,NX 300 AWD,SUV - SMALL,2,4,AS6,Z,10.7,8.5,9.7,29,226,2
LEXUS,NX 300 AWD F SPORT,SUV - SMALL,2,4,AS6,Z,10.8,8.9,9.9,29,232,2
LEXUS,NX 300h AWD,SUV - SMALL,2.5,4,AV6,X,7.2,7.9,7.5,38,176,1
LEXUS,RC 300 AWD,SUBCOMPACT,3.5,6,AS6,Z,13.1,9.8,11.2,25,262,2
LEXUS,RC 350 AWD,SUBCOMPACT,3.5,6,AS6,Z,13.1,9.8,11.2,25,262,2
LEXUS,RC F,SUBCOMPACT,5,8,AS8,Z,14.4,9.6,12.2,23,285,2
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS8,X,12.2,9,10.8,26,252,2
LEXUS,RX 350 L AWD,SUV - SMALL,3.5,6,AS8,X,13.1,9.4,11.1,25,268,2
LEXUS,RX 450h AWD,SUV - STANDARD,3.5,6,AV6,Z,7.5,8.4,7.9,36,185,1
LEXUS,RX 450h L AWD,SUV - STANDARD,3.5,6,AV6,Z,8.1,8.4,8.1,35,190,1
LEXUS,UX 200,MID-SIZE,2,4,AS10,X,8,6.3,7.2,39,168,1
LEXUS,UX 250h AWD,COMPACT,2,4,AV6,X,5.7,6.2,6,47,140,1
LINCOLN,Aviator,SUV - STANDARD,3,6,AS10,X,13.7,9.7,11.9,24,280,2
LINCOLN,Continental AWD,FULL-SIZE,2.7,6,AS6,X,14,9.5,12,24,281,2
LINCOLN,Continental AWD,FULL-SIZE,3,6,AS6,X,14.5,9.8,12.3,23,289,2
LINCOLN,Continental AWD,FULL-SIZE,3.7,6,AS6,X,14.3,9.7,12.2,23,287,2
LINCOLN,Corsair AWD,SUV - SMALL,2,4,AS8,X,11.1,8.1,9.8,29,229,2
LINCOLN,Corsair AWD,SUV - SMALL,2.3,4,AS8,X,11.1,8.2,9.8,29,230,2
LINCOLN,MKZ AWD,MID-SIZE,2,4,AS6,X,12.1,8.4,10.4,27,245,2
LINCOLN,MKZ Hybrid,MID-SIZE,2,4,AV,X,5.5,5.7,5.6,50,131,1
LINCOLN,Nautilus AWD,SUV - SMALL,2,4,AS8,X,12,9.6,10.7,26,250,2
LINCOLN,Nautilus AWD,SUV - SMALL,2.7,6,AS8,X,12.5,9.2,11,26,258,2
LINCOLN,Navigator 4X4,SUV - STANDARD,3.5,6,AS10,X,15,11.5,13.4,21,315,3
MASERATI,Ghibli,MID-SIZE,3,6,AS8,Z,14.1,9.8,12.2,23,286,2
MASERATI,Ghibli S,MID-SIZE,3,6,AS8,Z,14.1,9.8,12.2,23,286,2
MASERATI,Ghibli S Q4,MID-SIZE,3,6,AS8,Z,14.7,9.9,12.6,22,295,2
MASERATI,Levante,SUV - STANDARD,3,6,AS8,Z,15.9,11.1,13.7,21,324,3
MASERATI,Levante S,SUV - STANDARD,3,6,AS8,Z,15.9,11.1,13.7,21,324,3
MASERATI,Levante GTS,SUV - STANDARD,3.8,8,AS8,Z,17.3,12.9,15.3,18,360,3
MASERATI,Levante Trofeo,SUV - STANDARD,3.8,8,AS8,Z,17.3,12.9,15.3,18,360,3
MASERATI,Quattroporte S,FULL-SIZE,3,6,AS8,Z,14.1,9.8,12.2,23,286,2
